date,transect_id,island_orientation
2016-08-09,T2,174.62847298865054
2016-08-09,T3,174.62847298865054
2016-08-09,T4,174.62847298865054
2016-08-09,T5,174.62847298865054
2016-08-09,T6,174.62847298865054
2016-08-09,T7,174.62847298865054
2016-08-09,T8,174.62847298865054
2016-08-09,T9,174.62847298865054
2016-08-09,T10,174.62847298865054
2016-08-09,T11,174.62847298865054
2016-08-09,T12,174.62847298865054
2016-08-09,T13,174.62847298865054
2016-08-09,T14,174.62847298865054
2016-08-09,T15,174.62847298865054
2016-08-09,T16,174.62847298865054
2016-08-09,T17,174.62847298865054
2016-08-09,T18,174.62847298865054
2016-08-09,T19,174.62847298865054
2016-09-09,T1,175.38090878394289
2016-09-09,T2,175.38090878394289
2016-09-09,T3,175.38090878394289
2016-09-09,T4,175.38090878394289
2016-09-09,T5,175.38090878394289
2016-09-09,T6,175.38090878394289
2016-09-09,T7,175.38090878394289
2016-09-09,T8,175.38090878394289
2016-09-09,T9,175.38090878394289
2016-09-09,T10,175.38090878394289
2016-09-09,T11,175.38090878394289
2016-09-09,T12,175.38090878394289
2016-09-09,T13,175.38090878394289
2016-09-09,T14,175.38090878394289
2016-09-09,T15,175.38090878394289
2016-09-09,T16,175.38090878394289
2016-09-09,T17,175.38090878394289
2016-09-09,T18,175.38090878394289
2016-09-09,T19,175.38090878394289
2016-09-29,T1,
2016-09-29,T2,
2016-09-29,T3,
2016-09-29,T4,
2016-09-29,T5,
2016-09-29,T6,
2016-09-29,T7,
2016-09-29,T8,
2016-09-29,T9,
2016-09-29,T10,
2016-09-29,T11,
2016-09-29,T12,
2016-09-29,T13,
2016-09-29,T14,
2016-09-29,T15,
2016-09-29,T16,
2016-09-29,T17,
2016-09-29,T18,
2016-09-29,T19,
2016-10-28,T1,175.80753255352727
2016-10-28,T2,175.80753255352727
2016-10-28,T3,175.80753255352727
2016-10-28,T4,175.80753255352727
2016-10-28,T5,175.80753255352727
2016-10-28,T6,175.80753255352727
2016-10-28,T7,175.80753255352727
2016-10-28,T8,175.80753255352727
2016-10-28,T9,175.80753255352727
2016-10-28,T10,175.80753255352727
2016-10-28,T11,175.80753255352727
2016-10-28,T12,175.80753255352727
2016-10-28,T13,175.80753255352727
2016-10-28,T14,175.80753255352727
2016-10-28,T15,175.80753255352727
2016-10-28,T16,175.80753255352727
2016-10-28,T17,175.80753255352727
2016-10-28,T18,175.80753255352727
2016-10-28,T19,175.80753255352727
2016-11-08,T1,177.8833591593462
2016-11-08,T2,177.8833591593462
2016-11-08,T3,177.8833591593462
2016-11-08,T4,177.8833591593462
2016-11-08,T5,177.8833591593462
2016-11-08,T6,177.8833591593462
2016-11-08,T7,177.8833591593462
2016-11-08,T8,177.8833591593462
2016-11-08,T9,177.8833591593462
2016-11-08,T10,177.8833591593462
2016-11-08,T11,177.8833591593462
2016-11-08,T12,177.8833591593462
2016-11-08,T13,177.8833591593462
2016-11-08,T14,177.8833591593462
2016-11-08,T15,177.8833591593462
2016-11-08,T16,177.8833591593462
2016-11-08,T17,177.8833591593462
2016-11-08,T18,177.8833591593462
2016-11-08,T19,177.8833591593462
2016-11-28,T1,176.78118797157023
2016-11-28,T2,176.78118797157023
2016-11-28,T3,176.78118797157023
2016-11-28,T4,176.78118797157023
2016-11-28,T5,176.78118797157023
2016-11-28,T6,176.78118797157023
2016-11-28,T7,176.78118797157023
2016-11-28,T8,176.78118797157023
2016-11-28,T9,176.78118797157023
2016-11-28,T10,176.78118797157023
2016-11-28,T11,176.78118797157023
2016-11-28,T12,176.78118797157023
2016-11-28,T13,176.78118797157023
2016-11-28,T14,176.78118797157023
2016-11-28,T15,176.78118797157023
2016-11-28,T16,176.78118797157023
2016-11-28,T17,176.78118797157023
2016-11-28,T18,176.78118797157023
2016-11-28,T19,176.78118797157023
2016-11-29,T1,177.63429003177043
2016-11-29,T2,177.63429003177043
2016-11-29,T3,177.63429003177043
2016-11-29,T4,177.63429003177043
2016-11-29,T5,177.63429003177043
2016-11-29,T6,177.63429003177043
2016-11-29,T7,177.63429003177043
2016-11-29,T8,177.63429003177043
2016-11-29,T9,177.63429003177043
2016-11-29,T10,177.63429003177043
2016-11-29,T11,177.63429003177043
2016-11-29,T12,177.63429003177043
2016-11-29,T13,177.63429003177043
2016-11-29,T14,177.63429003177043
2016-11-29,T15,177.63429003177043
2016-11-29,T16,177.63429003177043
2016-11-29,T17,177.63429003177043
2016-11-29,T18,177.63429003177043
2016-11-29,T19,177.63429003177043
2016-12-18,T1,177.1770061676987
2016-12-18,T2,177.1770061676987
2016-12-18,T3,177.1770061676987
2016-12-18,T4,177.1770061676987
2016-12-18,T5,177.1770061676987
2016-12-18,T6,177.1770061676987
2016-12-18,T7,177.1770061676987
2016-12-18,T8,177.1770061676987
2016-12-18,T9,177.1770061676987
2016-12-18,T10,177.1770061676987
2016-12-18,T11,177.1770061676987
2016-12-18,T12,177.1770061676987
2016-12-18,T13,177.1770061676987
2016-12-18,T14,177.1770061676987
2016-12-18,T15,177.1770061676987
2016-12-18,T16,177.1770061676987
2016-12-18,T17,177.1770061676987
2016-12-18,T18,177.1770061676987
2016-12-18,T19,177.1770061676987
2017-01-07,T1,177.71232981385333
2017-01-07,T2,177.71232981385333
2017-01-07,T3,177.71232981385333
2017-01-07,T4,177.71232981385333
2017-01-07,T5,177.71232981385333
2017-01-07,T6,177.71232981385333
2017-01-07,T7,177.71232981385333
2017-01-07,T8,177.71232981385333
2017-01-07,T9,177.71232981385333
2017-01-07,T10,177.71232981385333
2017-01-07,T11,177.71232981385333
2017-01-07,T12,177.71232981385333
2017-01-07,T13,177.71232981385333
2017-01-07,T14,177.71232981385333
2017-01-07,T15,177.71232981385333
2017-01-07,T16,177.71232981385333
2017-01-07,T17,177.71232981385333
2017-01-07,T18,177.71232981385333
2017-01-07,T19,177.71232981385333
2017-02-16,T1,178.10486924228044
2017-02-16,T2,178.10486924228044
2017-02-16,T3,178.10486924228044
2017-02-16,T4,178.10486924228044
2017-02-16,T5,178.10486924228044
2017-02-16,T6,178.10486924228044
2017-02-16,T7,178.10486924228044
2017-02-16,T8,178.10486924228044
2017-02-16,T9,178.10486924228044
2017-02-16,T10,178.10486924228044
2017-02-16,T11,178.10486924228044
2017-02-16,T12,178.10486924228044
2017-02-16,T13,178.10486924228044
2017-02-16,T14,178.10486924228044
2017-02-16,T15,178.10486924228044
2017-02-16,T16,178.10486924228044
2017-02-16,T17,178.10486924228044
2017-02-16,T18,178.10486924228044
2017-02-16,T19,178.10486924228044
2017-02-26,T1,
2017-02-26,T2,
2017-02-26,T3,
2017-02-26,T4,
2017-02-26,T5,
2017-02-26,T6,
2017-02-26,T7,
2017-02-26,T8,
2017-02-26,T9,
2017-02-26,T10,
2017-02-26,T11,
2017-02-26,T12,
2017-02-26,T13,
2017-02-26,T14,
2017-02-26,T15,
2017-02-26,T16,
2017-02-26,T17,
2017-02-26,T18,
2017-02-26,T19,
2017-03-05,T1,0.3681209033942423
2017-03-05,T2,0.3681209033942423
2017-03-05,T3,0.3681209033942423
2017-03-05,T4,0.3681209033942423
2017-03-05,T5,0.3681209033942423
2017-03-05,T6,0.3681209033942423
2017-03-05,T7,0.3681209033942423
2017-03-05,T8,0.3681209033942423
2017-03-05,T9,0.3681209033942423
2017-03-05,T10,0.3681209033942423
2017-03-05,T11,0.3681209033942423
2017-03-05,T12,0.3681209033942423
2017-03-05,T13,0.3681209033942423
2017-03-05,T14,0.3681209033942423
2017-03-05,T15,0.3681209033942423
2017-03-05,T16,0.3681209033942423
2017-03-05,T17,0.3681209033942423
2017-03-05,T18,0.3681209033942423
2017-03-05,T19,0.3681209033942423
2017-04-06,T1,176.94046201048036
2017-04-06,T2,176.94046201048036
2017-04-06,T3,176.94046201048036
2017-04-06,T4,176.94046201048036
2017-04-06,T5,176.94046201048036
2017-04-06,T6,176.94046201048036
2017-04-06,T7,176.94046201048036
2017-04-06,T8,176.94046201048036
2017-04-06,T9,176.94046201048036
2017-04-06,T10,176.94046201048036
2017-04-06,T11,176.94046201048036
2017-04-06,T12,176.94046201048036
2017-04-06,T13,176.94046201048036
2017-04-06,T14,176.94046201048036
2017-04-06,T15,176.94046201048036
2017-04-06,T16,176.94046201048036
2017-04-06,T17,176.94046201048036
2017-04-06,T18,176.94046201048036
2017-04-06,T19,176.94046201048036
2017-04-07,T1,178.32431907493586
2017-04-07,T2,178.32431907493586
2017-04-07,T3,178.32431907493586
2017-04-07,T4,178.32431907493586
2017-04-07,T5,178.32431907493586
2017-04-07,T6,178.32431907493586
2017-04-07,T7,178.32431907493586
2017-04-07,T8,178.32431907493586
2017-04-07,T9,178.32431907493586
2017-04-07,T10,178.32431907493586
2017-04-07,T11,178.32431907493586
2017-04-07,T12,178.32431907493586
2017-04-07,T13,178.32431907493586
2017-04-07,T14,178.32431907493586
2017-04-07,T15,178.32431907493586
2017-04-07,T16,178.32431907493586
2017-04-07,T17,178.32431907493586
2017-04-07,T18,178.32431907493586
2017-04-07,T19,178.32431907493586
2017-04-17,T1,178.71884584738407
2017-04-17,T2,178.71884584738407
2017-04-17,T3,178.71884584738407
2017-04-17,T4,178.71884584738407
2017-04-17,T5,178.71884584738407
2017-04-17,T6,178.71884584738407
2017-04-17,T7,178.71884584738407
2017-04-17,T8,178.71884584738407
2017-04-17,T9,178.71884584738407
2017-04-17,T10,178.71884584738407
2017-04-17,T11,178.71884584738407
2017-04-17,T12,178.71884584738407
2017-04-17,T13,178.71884584738407
2017-04-17,T14,178.71884584738407
2017-04-17,T15,178.71884584738407
2017-04-17,T16,178.71884584738407
2017-04-17,T17,178.71884584738407
2017-04-17,T18,178.71884584738407
2017-04-17,T19,178.71884584738407
2017-05-08,T1,177.3543744714077
2017-05-08,T2,177.3543744714077
2017-05-08,T3,177.3543744714077
2017-05-08,T4,177.3543744714077
2017-05-08,T5,177.3543744714077
2017-05-08,T6,177.3543744714077
2017-05-08,T7,177.3543744714077
2017-05-08,T8,177.3543744714077
2017-05-08,T9,177.3543744714077
2017-05-08,T10,177.3543744714077
2017-05-08,T11,177.3543744714077
2017-05-08,T12,177.3543744714077
2017-05-08,T13,177.3543744714077
2017-05-08,T14,177.3543744714077
2017-05-08,T15,177.3543744714077
2017-05-08,T16,177.3543744714077
2017-05-08,T17,177.3543744714077
2017-05-08,T18,177.3543744714077
2017-05-08,T19,177.3543744714077
2017-05-27,T1,179.43980148763995
2017-05-27,T2,179.43980148763995
2017-05-27,T3,179.43980148763995
2017-05-27,T4,179.43980148763995
2017-05-27,T5,179.43980148763995
2017-05-27,T6,179.43980148763995
2017-05-27,T7,179.43980148763995
2017-05-27,T8,179.43980148763995
2017-05-27,T9,179.43980148763995
2017-05-27,T10,179.43980148763995
2017-05-27,T11,179.43980148763995
2017-05-27,T12,179.43980148763995
2017-05-27,T13,179.43980148763995
2017-05-27,T14,179.43980148763995
2017-05-27,T15,179.43980148763995
2017-05-27,T16,179.43980148763995
2017-05-27,T17,179.43980148763995
2017-05-27,T18,179.43980148763995
2017-05-27,T19,179.43980148763995
2017-06-09,T1,177.72738696294402
2017-06-09,T2,177.72738696294402
2017-06-09,T3,177.72738696294402
2017-06-09,T4,177.72738696294402
2017-06-09,T5,177.72738696294402
2017-06-09,T6,177.72738696294402
2017-06-09,T7,177.72738696294402
2017-06-09,T8,177.72738696294402
2017-06-09,T9,177.72738696294402
2017-06-09,T10,177.72738696294402
2017-06-09,T11,177.72738696294402
2017-06-09,T12,177.72738696294402
2017-06-09,T13,177.72738696294402
2017-06-09,T14,177.72738696294402
2017-06-09,T15,177.72738696294402
2017-06-09,T16,177.72738696294402
2017-06-09,T17,177.72738696294402
2017-06-09,T18,177.72738696294402
2017-06-09,T19,177.72738696294402
2017-07-11,T1,175.96742253609057
2017-07-11,T2,175.96742253609057
2017-07-11,T3,175.96742253609057
2017-07-11,T4,175.96742253609057
2017-07-11,T5,175.96742253609057
2017-07-11,T6,175.96742253609057
2017-07-11,T7,175.96742253609057
2017-07-11,T8,175.96742253609057
2017-07-11,T9,175.96742253609057
2017-07-11,T10,175.96742253609057
2017-07-11,T11,175.96742253609057
2017-07-11,T12,175.96742253609057
2017-07-11,T13,175.96742253609057
2017-07-11,T14,175.96742253609057
2017-07-11,T15,175.96742253609057
2017-07-11,T16,175.96742253609057
2017-07-11,T17,175.96742253609057
2017-07-11,T18,175.96742253609057
2017-07-11,T19,175.96742253609057
2017-07-11,T20,175.96742253609057
2017-07-11,T21,175.96742253609057
2017-07-11,T22,175.96742253609057
2017-07-11,T23,175.96742253609057
2017-07-11,T24,175.96742253609057
2017-07-11,T25,175.96742253609057
2017-07-11,T26,175.96742253609057
2017-07-11,T27,175.96742253609057
2017-07-11,T28,175.96742253609057
2017-07-11,T29,175.96742253609057
2017-07-11,T30,175.96742253609057
2017-07-11,T31,175.96742253609057
2017-07-11,T32,175.96742253609057
2017-07-11,T33,175.96742253609057
2017-07-11,T34,175.96742253609057
2017-07-11,T35,175.96742253609057
2017-07-11,T36,175.96742253609057
2017-07-11,T37,175.96742253609057
2017-07-11,T38,175.96742253609057
2017-07-11,T1,
2017-07-11,T2,
2017-07-11,T3,
2017-07-11,T4,
2017-07-11,T5,
2017-07-11,T6,
2017-07-11,T7,
2017-07-11,T8,
2017-07-11,T9,
2017-07-11,T10,
2017-07-11,T11,
2017-07-11,T12,
2017-07-11,T13,
2017-07-11,T14,
2017-07-11,T15,
2017-07-11,T16,
2017-07-11,T17,
2017-07-11,T18,
2017-07-11,T19,
2017-07-11,T20,
2017-07-11,T21,
2017-07-11,T22,
2017-07-11,T23,
2017-07-11,T24,
2017-07-11,T25,
2017-07-11,T26,
2017-07-11,T27,
2017-07-11,T28,
2017-07-11,T29,
2017-07-11,T30,
2017-07-11,T31,
2017-07-11,T32,
2017-07-11,T33,
2017-07-11,T34,
2017-07-11,T35,
2017-07-11,T36,
2017-07-11,T37,
2017-07-11,T38,
2017-07-16,T1,175.98599154023165
2017-07-16,T2,175.98599154023165
2017-07-16,T3,175.98599154023165
2017-07-16,T4,175.98599154023165
2017-07-16,T5,175.98599154023165
2017-07-16,T6,175.98599154023165
2017-07-16,T7,175.98599154023165
2017-07-16,T8,175.98599154023165
2017-07-16,T9,175.98599154023165
2017-07-16,T10,175.98599154023165
2017-07-16,T11,175.98599154023165
2017-07-16,T12,175.98599154023165
2017-07-16,T13,175.98599154023165
2017-07-16,T14,175.98599154023165
2017-07-16,T15,175.98599154023165
2017-07-16,T16,175.98599154023165
2017-07-16,T17,175.98599154023165
2017-07-16,T18,175.98599154023165
2017-07-16,T19,175.98599154023165
2017-07-26,T1,176.65928939430893
2017-07-26,T2,176.65928939430893
2017-07-26,T3,176.65928939430893
2017-07-26,T4,176.65928939430893
2017-07-26,T5,176.65928939430893
2017-07-26,T6,176.65928939430893
2017-07-26,T7,176.65928939430893
2017-07-26,T8,176.65928939430893
2017-07-26,T9,176.65928939430893
2017-07-26,T10,176.65928939430893
2017-07-26,T11,176.65928939430893
2017-07-26,T12,176.65928939430893
2017-07-26,T13,176.65928939430893
2017-07-26,T14,176.65928939430893
2017-07-26,T15,176.65928939430893
2017-07-26,T16,176.65928939430893
2017-07-26,T17,176.65928939430893
2017-07-26,T18,176.65928939430893
2017-07-26,T19,176.65928939430893
2017-08-05,T1,176.7703163716241
2017-08-05,T2,176.7703163716241
2017-08-05,T3,176.7703163716241
2017-08-05,T4,176.7703163716241
2017-08-05,T5,176.7703163716241
2017-08-05,T6,176.7703163716241
2017-08-05,T7,176.7703163716241
2017-08-05,T8,176.7703163716241
2017-08-05,T9,176.7703163716241
2017-08-05,T10,176.7703163716241
2017-08-05,T11,176.7703163716241
2017-08-05,T12,176.7703163716241
2017-08-05,T13,176.7703163716241
2017-08-05,T14,176.7703163716241
2017-08-05,T15,176.7703163716241
2017-08-05,T16,176.7703163716241
2017-08-05,T17,176.7703163716241
2017-08-05,T18,176.7703163716241
2017-08-05,T19,176.7703163716241
2017-08-20,T1,176.0938981209813
2017-08-20,T2,176.0938981209813
2017-08-20,T3,176.0938981209813
2017-08-20,T4,176.0938981209813
2017-08-20,T5,176.0938981209813
2017-08-20,T6,176.0938981209813
2017-08-20,T7,176.0938981209813
2017-08-20,T8,176.0938981209813
2017-08-20,T9,176.0938981209813
2017-08-20,T10,176.0938981209813
2017-08-20,T11,176.0938981209813
2017-08-20,T12,176.0938981209813
2017-08-20,T13,176.0938981209813
2017-08-20,T14,176.0938981209813
2017-08-20,T15,176.0938981209813
2017-08-20,T16,176.0938981209813
2017-08-20,T17,176.0938981209813
2017-08-20,T18,176.0938981209813
2017-08-20,T19,176.0938981209813
2017-08-25,T1,176.01428682133252
2017-08-25,T2,176.01428682133252
2017-08-25,T3,176.01428682133252
2017-08-25,T4,176.01428682133252
2017-08-25,T5,176.01428682133252
2017-08-25,T6,176.01428682133252
2017-08-25,T7,176.01428682133252
2017-08-25,T8,176.01428682133252
2017-08-25,T9,176.01428682133252
2017-08-25,T10,176.01428682133252
2017-08-25,T11,176.01428682133252
2017-08-25,T12,176.01428682133252
2017-08-25,T13,176.01428682133252
2017-08-25,T14,176.01428682133252
2017-08-25,T15,176.01428682133252
2017-08-25,T16,176.01428682133252
2017-08-25,T17,176.01428682133252
2017-08-25,T18,176.01428682133252
2017-08-25,T19,176.01428682133252
2017-09-14,T1,176.87712590531763
2017-09-14,T2,176.87712590531763
2017-09-14,T3,176.87712590531763
2017-09-14,T4,176.87712590531763
2017-09-14,T5,176.87712590531763
2017-09-14,T6,176.87712590531763
2017-09-14,T7,176.87712590531763
2017-09-14,T8,176.87712590531763
2017-09-14,T9,176.87712590531763
2017-09-14,T10,176.87712590531763
2017-09-14,T11,176.87712590531763
2017-09-14,T12,176.87712590531763
2017-09-14,T13,176.87712590531763
2017-09-14,T14,176.87712590531763
2017-09-14,T15,176.87712590531763
2017-09-14,T16,176.87712590531763
2017-09-14,T17,176.87712590531763
2017-09-14,T18,176.87712590531763
2017-09-14,T19,176.87712590531763
2017-09-24,T1,176.5165945632734
2017-09-24,T2,176.5165945632734
2017-09-24,T3,176.5165945632734
2017-09-24,T4,176.5165945632734
2017-09-24,T5,176.5165945632734
2017-09-24,T6,176.5165945632734
2017-09-24,T7,176.5165945632734
2017-09-24,T8,176.5165945632734
2017-09-24,T9,176.5165945632734
2017-09-24,T10,176.5165945632734
2017-09-24,T11,176.5165945632734
2017-09-24,T12,176.5165945632734
2017-09-24,T13,176.5165945632734
2017-09-24,T14,176.5165945632734
2017-09-24,T15,176.5165945632734
2017-09-24,T16,176.5165945632734
2017-09-24,T17,176.5165945632734
2017-09-24,T18,176.5165945632734
2017-09-24,T19,176.5165945632734
2017-10-14,T1,177.64065821093484
2017-10-14,T2,177.64065821093484
2017-10-14,T3,177.64065821093484
2017-10-14,T4,177.64065821093484
2017-10-14,T5,177.64065821093484
2017-10-14,T6,177.64065821093484
2017-10-14,T7,177.64065821093484
2017-10-14,T8,177.64065821093484
2017-10-14,T9,177.64065821093484
2017-10-14,T10,177.64065821093484
2017-10-14,T11,177.64065821093484
2017-10-14,T12,177.64065821093484
2017-10-14,T13,177.64065821093484
