date,transect_id,10m_v_component_of_wind,10m_u_component_of_wind,significant_height_of_combined_wind_waves_and_swell,mean_wave_period
2016-07-11,T4,0.6317070722579956,8.377408981323242,1.934183120727539,7.215366363525391
2016-07-11,T5,0.6317070722579956,8.377408981323242,1.934183120727539,7.215366363525391
2016-07-11,T6,0.6317070722579956,8.377408981323242,1.934183120727539,7.215366363525391
2016-07-11,T7,0.6317070722579956,8.377408981323242,1.934183120727539,7.215366363525391
2016-07-11,T8,0.6317070722579956,8.377408981323242,1.934183120727539,7.215366363525391
2016-07-11,T9,0.6317070722579956,8.377408981323242,1.934183120727539,7.215366363525391
2016-07-11,T10,0.6317070722579956,8.377408981323242,1.934183120727539,7.215366363525391
2016-07-11,T11,0.6317070722579956,8.377408981323242,1.934183120727539,7.215366363525391
2016-07-11,T12,0.6317070722579956,8.377408981323242,1.934183120727539,7.215366363525391
2016-07-11,T13,0.6317070722579956,8.377408981323242,1.934183120727539,7.215366363525391
2016-07-11,T14,0.6317070722579956,8.377408981323242,1.934183120727539,7.215366363525391
2016-07-11,T15,0.6317070722579956,8.377408981323242,1.934183120727539,7.215366363525391
2016-07-11,T16,0.6317070722579956,8.377408981323242,1.934183120727539,7.215366363525391
2016-07-11,T17,0.6317070722579956,8.377408981323242,1.934183120727539,7.215366363525391
2016-07-11,T18,0.6317070722579956,8.377408981323242,1.934183120727539,7.215366363525391
2016-07-11,T19,0.6317070722579956,8.377408981323242,1.934183120727539,7.215366363525391
2016-08-09,T1,-0.9319830536842346,5.397932052612305,1.291691780090332,7.382959365844727
2016-08-09,T2,-0.9319830536842346,5.397932052612305,1.291691780090332,7.382959365844727
2016-08-09,T3,-0.9319830536842346,5.397932052612305,1.291691780090332,7.382959365844727
2016-08-09,T4,-0.9319830536842346,5.397932052612305,1.291691780090332,7.382959365844727
2016-08-09,T5,-0.9319830536842346,5.397932052612305,1.291691780090332,7.382959365844727
2016-08-09,T6,-0.9319830536842346,5.397932052612305,1.291691780090332,7.382959365844727
2016-08-09,T7,-0.9319830536842346,5.397932052612305,1.291691780090332,7.382959365844727
2016-08-09,T8,-0.9319830536842346,5.397932052612305,1.291691780090332,7.382959365844727
2016-08-09,T9,-0.9319830536842346,5.397932052612305,1.291691780090332,7.382959365844727
2016-08-09,T10,-0.9319830536842346,5.397932052612305,1.291691780090332,7.382959365844727
2016-08-09,T11,-0.9319830536842346,5.397932052612305,1.291691780090332,7.382959365844727
2016-08-09,T12,-0.9319830536842346,5.397932052612305,1.291691780090332,7.382959365844727
2016-08-09,T13,-0.9319830536842346,5.397932052612305,1.291691780090332,7.382959365844727
2016-08-09,T14,-0.9319830536842346,5.397932052612305,1.291691780090332,7.382959365844727
2016-08-09,T15,-0.9319830536842346,5.397932052612305,1.291691780090332,7.382959365844727
2016-08-09,T16,-0.9319830536842346,5.397932052612305,1.291691780090332,7.382959365844727
2016-08-09,T17,-0.9319830536842346,5.397932052612305,1.291691780090332,7.382959365844727
2016-08-09,T18,-0.9319830536842346,5.397932052612305,1.291691780090332,7.382959365844727
2016-08-09,T19,-0.9319830536842346,5.397932052612305,1.291691780090332,7.382959365844727
2016-09-09,T1,-3.5249433517456055,1.925699234008789,1.056382179260254,7.3945465087890625
2016-09-09,T2,-3.5249433517456055,1.925699234008789,1.056382179260254,7.3945465087890625
2016-09-09,T3,-3.5249433517456055,1.925699234008789,1.056382179260254,7.3945465087890625
2016-09-09,T4,-3.5249433517456055,1.925699234008789,1.056382179260254,7.3945465087890625
2016-09-09,T5,-3.5249433517456055,1.925699234008789,1.056382179260254,7.3945465087890625
2016-09-09,T6,-3.5249433517456055,1.925699234008789,1.056382179260254,7.3945465087890625
2016-09-09,T7,-3.5249433517456055,1.925699234008789,1.056382179260254,7.3945465087890625
2016-09-09,T8,-3.5249433517456055,1.925699234008789,1.056382179260254,7.3945465087890625
2016-09-09,T9,-3.5249433517456055,1.925699234008789,1.056382179260254,7.3945465087890625
2016-09-09,T10,-3.5249433517456055,1.925699234008789,1.056382179260254,7.3945465087890625
2016-09-09,T11,-3.5249433517456055,1.925699234008789,1.056382179260254,7.3945465087890625
2016-09-09,T12,-3.5249433517456055,1.925699234008789,1.056382179260254,7.3945465087890625
2016-09-09,T13,-3.5249433517456055,1.925699234008789,1.056382179260254,7.3945465087890625
2016-09-09,T14,-3.5249433517456055,1.925699234008789,1.056382179260254,7.3945465087890625
2016-09-09,T15,-3.5249433517456055,1.925699234008789,1.056382179260254,7.3945465087890625
2016-09-09,T16,-3.5249433517456055,1.925699234008789,1.056382179260254,7.3945465087890625
2016-09-09,T17,-3.5249433517456055,1.925699234008789,1.056382179260254,7.3945465087890625
2016-09-09,T18,-3.5249433517456055,1.925699234008789,1.056382179260254,7.3945465087890625
2016-09-09,T19,-3.5249433517456055,1.925699234008789,1.056382179260254,7.3945465087890625
2016-09-29,T1,-3.1886701583862305,5.887718200683594,1.2174549102783203,5.99283504486084
2016-09-29,T2,-3.1886701583862305,5.887718200683594,1.2174549102783203,5.99283504486084
2016-09-29,T3,-3.1886701583862305,5.887718200683594,1.2174549102783203,5.99283504486084
2016-09-29,T4,-3.1886701583862305,5.887718200683594,1.2174549102783203,5.99283504486084
2016-09-29,T5,-3.1886701583862305,5.887718200683594,1.2174549102783203,5.99283504486084
2016-09-29,T6,-3.1886701583862305,5.887718200683594,1.2174549102783203,5.99283504486084
2016-09-29,T7,-3.1886701583862305,5.887718200683594,1.2174549102783203,5.99283504486084
2016-09-29,T8,-3.1886701583862305,5.887718200683594,1.2174549102783203,5.99283504486084
2016-09-29,T9,-3.1886701583862305,5.887718200683594,1.2174549102783203,5.99283504486084
2016-09-29,T10,-3.1886701583862305,5.887718200683594,1.2174549102783203,5.99283504486084
2016-09-29,T11,-3.1886701583862305,5.887718200683594,1.2174549102783203,5.99283504486084
2016-09-29,T12,-3.1886701583862305,5.887718200683594,1.2174549102783203,5.99283504486084
2016-09-29,T13,-3.1886701583862305,5.887718200683594,1.2174549102783203,5.99283504486084
2016-09-29,T14,-3.1886701583862305,5.887718200683594,1.2174549102783203,5.99283504486084
2016-09-29,T15,-3.1886701583862305,5.887718200683594,1.2174549102783203,5.99283504486084
2016-09-29,T16,-3.1886701583862305,5.887718200683594,1.2174549102783203,5.99283504486084
2016-09-29,T17,-3.1886701583862305,5.887718200683594,1.2174549102783203,5.99283504486084
2016-09-29,T18,-3.1886701583862305,5.887718200683594,1.2174549102783203,5.99283504486084
2016-09-29,T19,-3.1886701583862305,5.887718200683594,1.2174549102783203,5.99283504486084
2016-10-28,T1,0.9314489364624023,3.712839126586914,0.7650477290153503,6.332418441772461
2016-10-28,T2,0.9314489364624023,3.712839126586914,0.7650477290153503,6.332418441772461
2016-10-28,T3,0.9314489364624023,3.712839126586914,0.7650477290153503,6.332418441772461
2016-10-28,T4,0.9314489364624023,3.712839126586914,0.7650477290153503,6.332418441772461
