date,transect_id,10m_v_component_of_wind,10m_u_component_of_wind,significant_height_of_combined_wind_waves_and_swell,mean_wave_period,slope_m_per_m,Bathymetry,transect_angle,island_orientation,shoreline_orientation,orientation_diff,area_m2,perimeter_m,compactness,NDVI,longitude,latitude,reef_width_m,reef_slope_deg,reef_crest_elevation_m,reef_flat_mean_depth_m,shoreline_pos,month,is_northeast_monsoon
2016-01-03,T7,-4.655213356018066,-6.340646743774414,1.2062368392944336,5.206659317016602,0.025,-4.441129,113.68421052631578,177.92584967556778,5.192729649892626,108.49148087642315,54128.418437431355,1045.242032721192,1.6061959627130546,,72.89326109478422,5.249235003581596,92.59908667923077,2.577909482718224,0.16684231,-2.7432994671186814,85.7103396205402,1,0
2016-01-03,T8,-4.655213356018066,-6.340646743774414,1.2062368392944336,5.206659317016602,0.075,-3.5866144,132.6315789473684,177.92584967556778,171.86493991654208,39.233360969173674,54128.418437431355,1045.242032721192,1.6061959627130546,,72.89288439327849,5.249304140015678,133.1651244309758,1.5790554803864183,0.16684231,-2.7858709799048142,84.84393229281957,1,0
2016-01-03,T9,-4.655213356018066,-6.340646743774414,1.2062368392944336,5.206659317016602,0.05,-4.5289273,151.57894736842104,177.92584967556778,161.41844527554116,9.83949790712012,54128.418437431355,1045.242032721192,1.6061959627130546,,72.89222800121856,5.249297218927361,201.40988000255183,1.3249503995965393,0.16684231,-3.0206216784280935,87.9651319460507,1,0
2016-01-23,T1,-1.7946691513061523,-7.586641311645508,1.1485004425048828,5.419958114624023,0.075,-4.558505,0.0,,169.32381753754422,169.32381753754422,,,,,72.8953984694147,5.248593599169227,159.30184064704045,1.763805903896689,0.16684231,-1.8207979484735015,77.3269030272429,1,0
2016-01-23,T10,-1.7946691513061523,-7.586641311645508,1.1485004425048828,5.419958114624023,0.0,-3.905807,170.52631578947367,,22.27857873624274,148.24773705323094,,,,,72.89088336259492,5.249023711177633,343.78446341689636,0.6923277421951711,0.16684231,-2.969448663564898,188.83942839505943,1,0
2016-01-23,T11,-1.7946691513061523,-7.586641311645508,1.1485004425048828,5.419958114624023,0.05,-5.242934,189.4736842105263,,80.82265009352228,108.65103411700402,,,,,72.89177338882216,5.248284497149993,250.8962541024752,1.1778345486495363,0.16684231,-1.7896843586786833,41.8359988474278,1,0
2016-01-23,T12,-1.7946691513061523,-7.586641311645508,1.1485004425048828,5.419958114624023,,-2.7687185,208.42105263157893,,175.8104572806722,32.61059535090672,,,,,72.8925572406757,5.248046040130719,178.24416230673836,1.069261109798499,0.16684231,-1.5674726778027677,34.688465467062464,1,0
2016-01-23,T13,-1.7946691513061523,-7.586641311645508,1.1485004425048828,5.419958114624023,,-3.341778,227.36842105263156,,171.6325747417859,55.73584631084566,,,,,72.89304362643024,5.248035401197547,133.81853187538945,1.513971906487902,0.16684231,-1.226418740395003,38.267330508375515,1,0
2016-01-23,T14,-1.7946691513061523,-7.586641311645508,1.1485004425048828,5.419958114624023,0.025,-3.873163,246.3157894736842,,2.8160959988544505,116.50030652517026,,,,,72.89330507124654,5.248029182363099,113.44021686645844,1.9694145313850768,0.16684231,-0.7709678288255271,47.24532748238439,1,0
2016-01-23,T15,-1.7946691513061523,-7.586641311645508,1.1485004425048828,5.419958114624023,0.025,-1.4508171,265.2631578947368,,4.042642941583949,98.77948504684711,,,,,72.89349898553978,5.24798075376772,105.2377703741591,1.5821043737385925,0.16684231,-0.4065109764244106,49.60845004252451,1,0
2016-01-23,T16,-1.7946691513061523,-7.586641311645508,1.1485004425048828,5.419958114624023,0.025,-4.793333,284.2105263157895,,9.60890826821435,85.39838195242487,,,,,72.8937316511035,5.247866890939693,107.03700237425248,2.3131199435151015,0.16684231,-0.704690966192079,56.438478130577224,1,0
2016-01-23,T17,-1.7946691513061523,-7.586641311645508,1.1485004425048828,5.419958114624023,0.1,-4.9531217,303.1578947368421,,1.9212216186528792,58.763326881810826,,,,,72.89413432904168,5.247692873630143,124.01179330560323,2.263318160197898,0.16684231,-1.9630857723370403,57.17346478281298,1,0
2016-01-23,T18,-1.7946691513061523,-7.586641311645508,1.1485004425048828,5.419958114624023,0.025,-5.088686,322.1052631578947,,8.798780268683373,46.69351711078866,,,,,72.89472330154521,5.247675962158671,149.6191953598384,1.9736140049681157,0.16684231,-1.9520617444536643,68.52588043976897,1,0
2016-01-23,T19,-1.7946691513061523,-7.586641311645508,1.1485004425048828,5.419958114624023,0.025,-4.3678513,341.05263157894734,,166.67212773208257,174.38050384686477,,,,,72.89512460602637,5.24805039590047,152.05565790124774,1.5191349515229122,0.16684231,-1.1779377914632343,69.65639889698534,1,0
2016-01-23,T2,-1.7946691513061523,-7.586641311645508,1.1485004425048828,5.419958114624023,0.075,-6.5129952,18.94736842105263,,137.8895460439523,118.94217762289966,,,,,72.89527487760539,5.249188491892043,150.0843618516889,2.673355960706484,0.16684231,-3.5684248753710563,97.67471438383625,1,0
2016-01-23,T3,-1.7946691513061523,-7.586641311645508,1.1485004425048828,5.419958114624023,0.025,-5.002036,37.89473684210526,,170.47568439463555,132.5809475525303,,,,,72.89445088396876,5.249297457292882,75.83626928007297,3.85843859521128,0.16684231,-2.697778496417115,88.29313914329876,1,0
2016-01-23,T4,-1.7946691513061523,-7.586641311645508,1.1485004425048828,5.419958114624023,0.15,-4.4939523,56.84210526315789,,172.8012889751209,115.95918371196302,,,,,72.8940583027909,5.249377565897938,64.16464037416944,4.170880044822779,0.16684231,-3.031550635125581,94.19264993062664,1,0
2016-01-23,T5,-1.7946691513061523,-7.586641311645508,1.1485004425048828,5.419958114624023,0.025,-4.9201374,75.78947368421052,,158.1727994544376,82.38332577022709,,,,,72.89373361183004,5.249336359837719,64.83473844404224,4.302560730072554,0.16684231,-2.7160028253233617,92.9328395725756,1,0
2016-01-23,T6,-1.7946691513061523,-7.586641311645508,1.1485004425048828,5.419958114624023,0.025,-3.8375745,94.73684210526316,,171.14034184490737,76.40349973964422,,,,,72.89348802871078,5.249273653770516,75.1162881026523,3.150800573828768,0.16684231,-2.59647037738321,93.30959698608966,1,0
2016-01-23,T7,-1.7946691513061523,-7.586641311645508,1.1485004425048828,5.419958114624023,0.025,-3.3170166,113.68421052631578,,168.90368252901615,55.21947200270037,,,,,72.89323630161303,5.24929115097845,98.2336665441193,2.1640693090552547,0.16684231,-2.8645011174912223,90.57370422470645,1,0
2016-01-23,T8,-1.7946691513061523,-7.586641311645508,1.1485004425048828,5.419958114624023,0.075,-3.5866144,132.6315789473684,,168.15942695614348,35.52784800877507,,,,,72.89287163134792,5.249317943745849,135.08905934627617,1.540040249695214,0.16684231,-2.8093674977792085,88.88428075670691,1,0
2016-01-23,T9,-1.7946691513061523,-7.586641311645508,1.1485004425048828,5.419958114624023,0.05,-2.9265993,151.57894736842104,,162.45726433081353,10.87831696239249,,,,,72.89156361802328,5.249654755203684,283.6010558644248,0.63524908563055,0.16684231,-3.1696503300151964,85.83398580931545,1,0
2016-02-02,T1,-3.15091323852539,-4.466946601867676,0.9260188341140748,5.788567543029785,0.075,-4.432066,0.0,178.27161462651048,175.57679390964424,175.57679390964424,55524.08171261836,1032.5113248985713,1.5279122010893202,,72.89525788112067,5.248593125373681,143.90883255065393,1.8794280538864871,0.16684231,-1.4232211617989716,62.51825567421071,2,0
2016-02-02,T10,-3.15091323852539,-4.466946601867676,0.9260188341140748,5.788567543029785,0.075,-4.293313,170.52631578947367,178.27161462651048,25.908106085359357,144.61820970411432,55524.08171261836,1032.5113248985713,1.5279122010893202,,72.8915317791549,5.248917492607764,271.3321496253178,0.9355248154667816,0.16684231,-2.5161827545478057,85.71285065294288,2,0
2016-02-02,T11,-3.15091323852539,-4.466946601867676,0.9260188341140748,5.788567543029785,0.175,-4.7985387,189.4736842105263,178.27161462651048,78.87826000228708,110.59542420823922,55524.08171261836,1032.5113248985713,1.5279122010893202,,72.89150155469974,5.248238080602988,281.41249052848576,0.9959156675796188,0.16684231,-2.1203276506766544,69.54126901329428,2,0
2016-02-02,T12,-3.15091323852539,-4.466946601867676,0.9260188341140748,5.788567543029785,0.0,-4.3077083,208.42105263157893,178.27161462651048,179.16301844784286,29.258034183736072,55524.08171261836,1032.5113248985713,1.5279122010893202,,72.8923317814685,5.247922741788668,206.7135386843547,1.2202472207976385,0.16684231,-1.8263801542890288,51.30081163061364,2,0
2016-02-02,T13,-3.15091323852539,-4.466946601867676,0.9260188341140748,5.788567543029785,0.025,-4.0318975,227.36842105263156,178.27161462651048,169.66250381466932,57.70591723796224,55524.08171261836,1032.5113248985713,1.5279122010893202,,72.89289015435799,5.247867142603809,158.8145977211942,1.601130333788321,0.16684231,-1.7115292735664716,57.4905046452282,2,0
2016-02-02,T14,-3.15091323852539,-4.466946601867676,0.9260188341140748,5.788567543029785,0.025,-4.686979,246.3157894736842,178.27161462651048,177.857555755047,68.45823371863719,55524.08171261836,1032.5113248985713,1.5279122010893202,,72.89323081465169,5.247857913143767,133.27740629047685,2.0940030222482453,0.16684231,-1.2756344810737117,67.5086804393683,2,0
2016-02-02,T15,-3.15091323852539,-4.466946601867676,0.9260188341140748,5.788567543029785,0.025,-4.8946724,265.2631578947368,178.27161462651048,2.8671034415189354,97.60394554678214,55524.08171261836,1032.5113248985713,1.5279122010893202,,72.89348589406595,5.247815625433771,122.00608582916242,2.3108153945596364,0.16684231,-1.0019162918681204,66.89353856396099,2,0
2016-02-02,T16,-3.15091323852539,-4.466946601867676,0.9260188341140748,5.788567543029785,0.05,-4.989812,284.2105263157895,178.27161462651048,9.633691134919758,85.4231648191303,55524.08171261836,1032.5113248985713,1.5279122010893202,,72.89375533958402,5.247774424958026,116.37416493426863,2.4883417190626003,0.16684231,-1.1084423402123544,70.78841284847837,2,0
2016-02-02,T17,-3.15091323852539,-4.466946601867676,0.9260188341140748,5.788567543029785,0.05,-4.4054303,303.1578947368421,178.27161462651048,2.40313710884152,59.24524237199944,55524.08171261836,1032.5113248985713,1.5279122010893202,,72.8941880294274,5.247611078650528,133.885128339841,1.900331571241678,0.16684231,-2.175694350063756,67.70988346006267,2,0
2016-02-02,T18,-3.15091323852539,-4.466946601867676,0.9260188341140748,5.788567543029785,0.025,-4.8907003,322.1052631578947,178.27161462651048,4.360990343567238,42.25572718567253,55524.08171261836,1032.5113248985713,1.5279122010893202,,72.89467545770076,5.247713033988426,143.28631159791118,2.029538423638384,0.16684231,-1.859049466988579,64.44621818602722,2,0
2016-02-02,T19,-3.15091323852539,-4.466946601867676,0.9260188341140748,5.788567543029785,0.025,-2.4203067,341.05263157894734,178.27161462651048,168.10796634732193,172.9446652316254,55524.08171261836,1032.5113248985713,1.5279122010893202,,72.89502632919093,5.2480838476654075,140.94262838177642,1.3320431097728054,0.16684231,-1.0579289881885108,61.47408316157136,2,0
2016-02-02,T2,-3.15091323852539,-4.466946601867676,0.9260188341140748,5.788567543029785,0.075,-6.3348746,18.94736842105263,178.27161462651048,100.8438897213251,81.89652130027247,55524.08171261836,1032.5113248985713,1.5279122010893202,,72.89516677733228,5.249150881900708,137.4143661531807,2.513269355492203,0.16684231,-3.3031352802882044,91.78994798427313,2,0
2016-02-02,T3,-3.15091323852539,-4.466946601867676,0.9260188341140748,5.788567543029785,0.025,-5.002036,37.89473684210526,178.27161462651048,172.25807454625493,134.36333770414967,55524.08171261836,1032.5113248985713,1.5279122010893202,,72.89442178539261,5.249274595248116,71.78038155662229,4.197535999000048,0.16684231,-2.5802039700693045,77.4629104466654,2,0
2016-02-02,T4,-3.15091323852539,-4.466946601867676,0.9260188341140748,5.788567543029785,0.05,-4.676488,56.84210526315789,178.27161462651048,170.2095949952437,113.3674897320858,55524.08171261836,1032.5113248985713,1.5279122010893202,,72.89402105176615,5.2493199864988345,57.367703841123735,4.752482793215101,0.16684231,-2.893512284878577,84.90564144815298,2,0
2016-02-02,T5,-3.15091323852539,-4.466946601867676,0.9260188341140748,5.788567543029785,0.025,-4.9201374,75.78947368421052,178.27161462651048,156.8123944534805,81.02292076926997,55524.08171261836,1032.5113248985713,1.5279122010893202,,72.89371400700257,5.24925763947243,58.09085491513109,5.004902593323247,0.16684231,-2.373761553221083,86.37808787995314,2,0
2016-02-02,T6,-3.15091323852539,-4.466946601867676,0.9260188341140748,5.788567543029785,0.025,-4.603407,94.73684210526316,178.27161462651048,177.5479601950994,82.81111808983624,55524.08171261836,1032.5113248985713,1.5279122010893202,,72.89349269326036,5.249219439926568,70.70178851345997,3.689578623006263,0.16684231,-2.4920813569790634,87.28448180634906,2,0
2016-02-02,T7,-3.15091323852539,-4.466946601867676,0.9260188341140748,5.788567543029785,0.025,-4.441129,113.68421052631578,178.27161462651048,175.4396163039236,61.75540577760782,55524.08171261836,1032.5113248985713,1.5279122010893202,,72.89326454238426,5.2492271960365855,91.82795609698296,2.639406444786516,0.16684231,-2.7186737826638745,84.53174757492441,2,0
2016-02-02,T8,-3.15091323852539,-4.466946601867676,0.9260188341140748,5.788567543029785,0.075,-3.5866144,132.6315789473684,178.27161462651048,174.3117417680683,41.68016282069988,55524.08171261836,1032.5113248985713,1.5279122010893202,,72.89289088998575,5.249297112959769,132.18753895143652,1.5994409707582518,0.16684231,-2.774245948034367,82.53810351070719,2,0
2016-02-02,T9,-3.15091323852539,-4.466946601867676,0.9260188341140748,5.788567543029785,0.05,-3.7554426,151.57894736842104,178.27161462651048,177.42454687984625,25.84559951142521,55524.08171261836,1032.5113248985713,1.5279122010893202,,72.89231048642357,5.249252829613718,191.29033389626645,1.2279509691059984,0.16684231,-2.9162876569777314,84.1330800708408,2,0
2016-02-12,T1,-2.8814783096313477,-1.485250473022461,0.6020116209983826,5.812045097351074,0.075,-5.0016484,0.0,0.6510952375561772,174.98922560494216,174.98922560494216,59065.71362448824,1058.5623571688018,1.5096892865331613,,72.895382936109,5.248593546822105,157.59924381953545,1.8004939175437698,0.16684231,-1.7822027427060838,70.95031758359114,2,0
2016-02-12,T10,-2.8814783096313477,-1.485250473022461,0.6020116209983826,5.812045097351074,0.075,-4.293313,170.52631578947367,0.6510952375561772,28.795823617669164,141.7304921718045,59065.71362448824,1058.5623571688018,1.5096892865331613,,72.89156284142226,5.248912404209169,267.866532989155,0.9471633216609638,0.16684231,-2.481842057966182,84.30645457811308,2,0
2016-02-12,T11,-2.8814783096313477,-1.485250473022461,0.6020116209983826,5.812045097351074,0.175,-4.7985387,189.4736842105263,0.6510952375561772,78.67406225697209,110.7996219535542,59065.71362448824,1058.5623571688018,1.5096892865331613,,72.89150167335302,5.248238100863439,281.3991679774582,0.9960357225611268,0.16684231,-2.1202079103496048,72.08373824692482,2,0
2016-02-12,T12,-2.8814783096313477,-1.485250473022461,0.6020116209983826,5.812045097351074,0.0,-4.3077083,208.42105263157893,0.6510952375561772,177.4213598104806,30.999692821098336,59065.71362448824,1058.5623571688018,1.5096892865331613,,72.89232523257938,5.247919160353514,207.54049122425593,1.2176636789787083,0.16684231,-1.835422138276749,56.53913798581754,2,0
2016-02-12,T13,-2.8814783096313477,-1.485250473022461,0.6020116209983826,5.812045097351074,0.05,-4.0269585,227.36842105263156,0.6510952375561772,173.10482392962342,54.26359712300814,59065.71362448824,1058.5623571688018,1.5096892865331613,,72.89283177111342,5.247803134304355,168.34043897034013,1.376828878420056,0.16684231,-1.84613844203377,65.82148093478888,2,0
2016-02-12,T14,-2.8814783096313477,-1.485250473022461,0.6020116209983826,5.812045097351074,0.025,-4.686979,246.3157894736842,0.6510952375561772,178.40550132566833,67.91028814801587,59065.71362448824,1058.5623571688018,1.5096892865331613,,72.89321163648542,5.247813679628934,138.43942047359556,1.9627089901335135,0.16684231,-1.3940571046507078,72.38659879832498,2,0
2016-02-12,T15,-2.8814783096313477,-1.485250473022461,0.6020116209983826,5.812045097351074,0.025,-4.019672,265.2631578947368,0.6510952375561772,5.139236724167347,99.87607882943053,59065.71362448824,1058.5623571688018,1.5096892865331613,,72.89348234762869,5.247770892733438,126.62250838424026,2.037659482185033,0.16684231,-1.1302182400757683,72.34271349274233,2,0
2016-02-12,T16,-2.8814783096313477,-1.485250473022461,0.6020116209983826,5.812045097351074,0.05,-3.5916073,284.2105263157895,0.6510952375561772,11.067627342464109,86.85710102667463,59065.71362448824,1058.5623571688018,1.5096892865331613,,72.89377866157483,5.247683389488069,125.7555423217774,2.017860683376692,0.16684231,-1.4362838902567694,76.50126685003742,2,0
2016-02-12,T17,-2.8814783096313477,-1.485250473022461,0.6020116209983826,5.812045097351074,0.05,-4.4054303,303.1578947368421,0.6510952375561772,2.932632603327761,59.77473786648568,59065.71362448824,1058.5623571688018,1.5096892865331613,,72.89420200497214,5.2475897914717855,136.47842638118678,1.7988909483807871,0.16684231,-2.2221945964365615,71.4758125907102,2,0
2016-02-12,T18,-2.8814783096313477,-1.485250473022461,0.6020116209983826,5.812045097351074,0.025,-4.8907003,322.1052631578947,0.6510952375561772,5.419655457212713,43.314392299318,59065.71362448824,1058.5623571688018,1.5096892865331613,,72.8946806300054,5.247709026225756,143.9693295867631,2.022410716998581,0.16684231,-1.8694084135008644,68.73479958045479,2,0
2016-02-12,T19,-2.8814783096313477,-1.485250473022461,0.6020116209983826,5.812045097351074,0.0222222222222222,-2.4203067,341.05263157894734,0.6510952375561772,167.15709820411126,173.89553337483608,59065.71362448824,1058.5623571688018,1.5096892865331613,,72.89505373196099,5.248074520230242,144.03510540992653,1.3905677417491364,0.16684231,-1.08970237463271,62.43969896590706,2,0
2016-02-12,T2,-2.8814783096313477,-1.485250473022461,0.6020116209983826,5.812045097351074,0.075,-6.5129952,18.94736842105263,0.6510952375561772,98.23381716250562,79.28644874145299,59065.71362448824,1058.5623571688018,1.5096892865331613,,72.89522973673083,5.249172786588212,144.79326859821148,2.5303893890802462,0.16684231,-3.450696565282184,97.44886496544504,2,0
2016-02-12,T3,-2.8814783096313477,-1.485250473022461,0.6020116209983826,5.812045097351074,0.025,-5.002036,37.89473684210526,0.6510952375561772,169.92553249103483,132.03079564892957,59065.71362448824,1058.5623571688018,1.5096892865331613,,72.89449386103097,5.249331223322859,81.83435366619683,3.263729408731924,0.16684231,-2.8301251291187675,85.52029732134538,2,0
2016-02-12,T4,-2.8814783096313477,-1.485250473022461,0.6020116209983826,5.812045097351074,0.05,-4.4939523,56.84210526315789,0.6510952375561772,167.18542588781762,110.34332062465973,59065.71362448824,1058.5623571688018,1.5096892865331613,,72.89404986561162,5.2493645244396525,62.60922265389545,4.291719313997234,0.16684231,-3.002044359159029,90.07432943733758,2,0
2016-02-12,T5,-2.8814783096313477,-1.485250473022461,0.6020116209983826,5.812045097351074,0.025,-4.9201374,75.78947368421052,0.6510952375561772,162.48812774593037,86.69865406171985,59065.71362448824,1058.5623571688018,1.5096892865331613,,72.89372344581545,5.249295539668615,61.26640382710878,4.679977513261647,0.16684231,-2.554785441680116,91.2496912856137,2,0
2016-02-12,T6,-2.8814783096313477,-1.485250473022461,0.6020116209983826,5.812045097351074,0.025,-3.8375745,94.73684210526316,0.6510952375561772,176.2982850959188,81.56144299065565,59065.71362448824,1058.5623571688018,1.5096892865331613,,72.89348971984205,5.249253998558758,73.4895247238881,3.3362092160014827,0.16684231,-2.562943090803248,91.1300870745902,2,0
2016-02-12,T7,-2.8814783096313477,-1.485250473022461,0.6020116209983826,5.812045097351074,0.025,-3.3170166,113.68421052631578,0.6510952375561772,174.82439923601072,61.14018870969494,59065.71362448824,1058.5623571688018,1.5096892865331613,,72.89324721673016,5.249266432262244,95.73458397527064,2.3378399421285776,0.16684231,-2.8208814259143606,87.71192115983675,2,0
2016-02-12,T8,-2.8814783096313477,-1.485250473022461,0.6020116209983826,5.812045097351074,0.075,-3.5866144,132.6315789473684,0.6510952375561772,177.57557416119838,44.943995213829965,59065.71362448824,1058.5623571688018,1.5096892865331613,,72.89288361093178,5.249304986228025,133.28293171929332,1.5766247552312098,0.16684231,-2.787323027101771,85.38348558988032,2,0
2016-02-12,T9,-2.8814783096313477,-1.485250473022461,0.6020116209983826,5.812045097351074,0.05,-3.7554426,151.57894736842104,0.6510952375561772,176.98685568186403,25.407908313442988,59065.71362448824,1058.5623571688018,1.5096892865331613,,72.89229665251864,5.249260274314387,192.98560367493843,1.236880034696806,0.16684231,-2.9316467963626422,85.88152188566055,2,0
2016-03-18,T1,-3.6369781494140625,-1.217607498168945,0.61457359790802,5.907286643981934,0.075,-1.7335902,0.0,177.474951657541,177.95023379721067,177.95023379721067,56736.63033756476,1026.9322320549536,1.479143016383036,-0.3101728558540344,72.89512535217689,5.2485926787099215,129.4403489727474,0.8186284419023941,0.16684231,-1.1411551481231466,48.1229822422848,3,0
2016-03-18,T10,-3.6369781494140625,-1.217607498168945,0.61457359790802,5.907286643981934,0.05,-4.2205977,170.52631578947367,177.474951657541,28.895399013663788,141.63091677580988,56736.63033756476,1026.9322320549536,1.479143016383036,-0.3101728558540344,72.89168610949179,5.248892211298085,254.1198531989005,0.998750408228444,0.16684231,-2.333513584084501,69.23874715086177,3,0
2016-03-18,T11,-3.6369781494140625,-1.217607498168945,0.61457359790802,5.907286643981934,0.175,-4.6094785,189.4736842105263,177.474951657541,86.85547266532002,102.61821154520628,56736.63033756476,1026.9322320549536,1.479143016383036,-0.3101728558540344,72.89144109793129,5.248227757400242,288.20090286150867,0.943702427402542,0.16684231,-2.1760139457365897,80.08644224360782,3,0
2016-03-18,T12,-3.6369781494140625,-1.217607498168945,0.61457359790802,5.907286643981934,0.0,-3.5536404,208.42105263157893,177.474951657541,162.90969792034144,45.51135471123749,56736.63033756476,1026.9322320549536,1.479143016383036,-0.3101728558540344,72.89225155741572,5.247878869113626,216.8437458276396,1.1007450677137551,0.16684231,-1.931261422546339,80.26722365910484,3,0
