date,10m_v_component_of_wind,10m_u_component_of_wind,significant_height_of_combined_wind_waves_and_swell,mean_wave_period,slope_m_per_m,island_orientation,NDVI,longitude,latitude,reef_width_m,reef_slope_deg,reef_crest_elevation_m,reef_flat_mean_depth_m,shoreline_pos,month,is_northeast_monsoon
2016-01-03,-4.655213356018066,-6.340646743774414,1.2062368392944336,5.206659317016602,0.025,177.92584967556778,-0.3195742240973881,72.89503044829631,5.24795022795586,150.13397875629948,1.7886497924573308,0.16684231,-1.4397118418265071,0.0,1,0
2016-01-03,-4.655213356018066,-6.340646743774414,1.2062368392944336,5.206659317016602,0.075,177.92584967556778,-0.3195742240973881,72.89521064824056,5.249136313152821,141.66235005476284,2.379679542218256,0.16684231,-3.323690537474533,0.0,1,0
2016-01-03,-4.655213356018066,-6.340646743774414,1.2062368392944336,5.206659317016602,0.025,177.92584967556778,-0.3195742240973881,72.89440816630139,5.2491781691013415,63.30509567838944,4.9449300712260245,0.16684231,-2.094561446178949,0.0,1,0
2016-01-03,-4.655213356018066,-6.340646743774414,1.2062368392944336,5.206659317016602,0.05,177.92584967556778,-0.3195742240973881,72.89396750434663,5.249268505013404,51.474090441895456,5.421261826247324,0.16684231,-2.728712553302958,0.0,1,0
2016-01-03,-4.655213356018066,-6.340646743774414,1.2062368392944336,5.206659317016602,0.025,177.92584967556778,-0.3195742240973881,72.89368450055392,5.249230072375921,57.259270086901374,5.14609186909125,0.16684231,-2.2479019854249596,0.0,1,0
2016-01-03,-4.655213356018066,-6.340646743774414,1.2062368392944336,5.206659317016602,0.025,177.92584967556778,-0.3195742240973881,72.8934509568431,5.249220610849274,74.35465432753152,3.526608555527248,0.16684231,-2.569715442462818,0.0,1,0
2016-01-03,-4.655213356018066,-6.340646743774414,1.2062368392944336,5.206659317016602,0.025,177.92584967556778,-0.3195742240973881,72.89321592061728,5.249195180425385,94.83135326246934,2.5009366731300524,0.16684231,-2.5764407515736347,0.0,1,0
2016-01-03,-4.655213356018066,-6.340646743774414,1.2062368392944336,5.206659317016602,0.075,177.92584967556778,-0.3195742240973881,72.89288960325248,5.249190551061537,127.90352096727588,1.832754726847306,0.16684231,-2.7027884049725106,0.0,1,0
2016-01-03,-4.655213356018066,-6.340646743774414,1.2062368392944336,5.206659317016602,0.05,177.92584967556778,-0.3195742240973881,72.8923489697569,5.249161037808426,184.73664913619072,1.2844868815316262,0.16684231,-2.822169479260752,0.0,1,0
2016-01-23,-1.7946691513061523,-7.586641311645508,1.1485004425048828,5.419958114624023,0.075,149.29937058688017,-0.3195742240973881,72.89542512151391,5.248423346162379,165.96393917573408,1.86240904384534,0.16684231,-1.672775486713561,-0.0226552577675887,1,0
2016-01-23,-1.7946691513061523,-7.586641311645508,1.1485004425048828,5.419958114624023,0.0,149.29937058688017,-0.3195742240973881,72.89076421705705,5.249287916138863,360.1384238905522,0.5218754381587373,0.16684231,-3.2954083352084624,1.276078744127227,1,0
2016-01-23,-1.7946691513061523,-7.586641311645508,1.1485004425048828,5.419958114624023,0.05,149.29937058688017,-0.3195742240973881,72.89188324532472,5.248280780265859,239.15559907543675,1.0138067218347913,0.16684231,-1.695345180753537,-0.0640957261963837,1,0
2016-01-23,-1.7946691513061523,-7.586641311645508,1.1485004425048828,5.419958114624023,0.05199243746364166,149.29937058688017,-0.3195742240973881,72.89245616444508,5.248186406648511,181.8372473790114,0.8687062720924197,0.16684231,-1.4759983082904546,-0.1255635148143988,1,0
2016-01-23,-1.7946691513061523,-7.586641311645508,1.1485004425048828,5.419958114624023,0.05199243746364166,149.29937058688017,-0.3195742240973881,72.89295311414139,5.248125186808228,136.00221741347198,1.1396652354427603,0.16684231,-1.174670485112726,-0.1437734291805715,1,0
2016-01-23,-1.7946691513061523,-7.586641311645508,1.1485004425048828,5.419958114624023,0.025,149.29937058688017,-0.3195742240973881,72.89323302886193,5.248013892836866,120.05838299696669,2.0021736065146927,0.16684231,-0.9820727313663774,-0.0513031879764288,1,0
2016-01-23,-1.7946691513061523,-7.586641311645508,1.1485004425048828,5.419958114624023,0.025,149.29937058688017,-0.3195742240973881,72.89347099121423,5.247977530887507,107.13673198086704,1.705291709118726,0.16684231,-0.4413402244132642,-0.0156604035197417,1,0
2016-01-23,-1.7946691513061523,-7.586641311645508,1.1485004425048828,5.419958114624023,0.025,149.29937058688017,-0.3195742240973881,72.89369893541576,5.24793351288505,100.97485833615626,1.8108650012945473,0.16684231,-0.4169514289087564,0.0770385259044517,1,0
2016-01-23,-1.7946691513061523,-7.586641311645508,1.1485004425048828,5.419958114624023,0.1,149.29937058688017,-0.3195742240973881,72.89401632448626,5.247867924833063,103.51032301543694,2.3507228400079603,0.16684231,-1.1563604680321105,0.1063911956756302,1,0
2016-01-23,-1.7946691513061523,-7.586641311645508,1.1485004425048828,5.419958114624023,0.025,149.29937058688017,-0.3195742240973881,72.8944958747921,5.247717732782475,133.1099141913882,2.144615537780284,0.16684231,-1.9442148555947645,0.1072084885319286,1,0
2016-01-23,-1.7946691513061523,-7.586641311645508,1.1485004425048828,5.419958114624023,0.025,149.29937058688017,-0.3195742240973881,72.89503648075194,5.247941891879831,151.2336801951962,1.7886791546768768,0.16684231,-1.466575828161954,0.0143980222594694,1,0
2016-01-23,-1.7946691513061523,-7.586641311645508,1.1485004425048828,5.419958114624023,0.075,149.29937058688017,-0.3195742240973881,72.89523330256064,5.249189790093977,145.7131665717443,2.6075844073747536,0.16684231,-3.5099170028815303,0.0812264842925113,1,0
2016-01-23,-1.7946691513061523,-7.586641311645508,1.1485004425048828,5.419958114624023,0.025,149.29937058688017,-0.3195742240973881,72.89441764780175,5.249246921533632,69.26493964726713,4.434092510859796,0.16684231,-2.4566819637222057,0.0970344447410942,1,0
2016-01-23,-1.7946691513061523,-7.586641311645508,1.1485004425048828,5.419958114624023,0.15,149.29937058688017,-0.3195742240973881,72.89396606802964,5.249311951126361,56.28076822678388,4.889296135598746,0.16684231,-2.89039650646193,0.0607737808373592,1,0
2016-01-23,-1.7946691513061523,-7.586641311645508,1.1485004425048828,5.419958114624023,0.025,149.29937058688017,-0.3195742240973881,72.89368114505369,5.249296937822255,63.68482961126817,4.535061750633389,0.16684231,-2.5772066711514605,0.0936003846001202,1,0
2016-01-23,-1.7946691513061523,-7.586641311645508,1.1485004425048828,5.419958114624023,0.025,149.29937058688017,-0.3195742240973881,72.89344868511182,5.249279680064698,78.76448365763333,3.06409406358401,0.16684231,-2.6606807739240823,0.0826439043651965,1,0
2016-01-23,-1.7946691513061523,-7.586641311645508,1.1485004425048828,5.419958114624023,0.025,149.29937058688017,-0.3195742240973881,72.89321451384329,5.249239124802243,97.28465270609924,2.280718927503933,0.16684231,-2.73380970999026,0.0614686951030033,1,0
2016-01-23,-1.7946691513061523,-7.586641311645508,1.1485004425048828,5.419958114624023,0.075,149.29937058688017,-0.3195742240973881,72.89288798407118,5.249227041534847,129.4784039790504,1.741789874716096,0.16684231,-2.702807534088962,0.0510664875143892,1,0
2016-01-23,-1.7946691513061523,-7.586641311645508,1.1485004425048828,5.419958114624023,0.05,149.29937058688017,-0.3195742240973881,72.89235254537505,5.249142107667432,183.91141798404664,1.3160610255250564,0.16684231,-2.8058905407789125,-0.0269358320342055,1,0
2016-02-02,-3.15091323852539,-4.466946601867676,0.9260188341140748,5.788567543029785,0.075,178.27161462651048,-0.3195742240973881,72.89532397354348,5.248510762939621,152.8087858867213,1.7697426425471623,0.16684231,-1.490435149522732,-0.2098236695810157,2,0
2016-02-02,-3.15091323852539,-4.466946601867676,0.9260188341140748,5.788567543029785,0.075,178.27161462651048,-0.3195742240973881,72.8915508384452,5.248790545571835,268.92800178637873,0.6916116847694262,0.16684231,-2.051742195402893,-0.0273514282303856,2,0
2016-02-02,-3.15091323852539,-4.466946601867676,0.9260188341140748,5.788567543029785,0.175,178.27161462651048,-0.3195742240973881,72.89167774004082,5.248138325210533,265.2479599695798,1.0526811365284623,0.16684231,-2.13793627565494,0.2860747716340858,2,0
2016-02-02,-3.15091323852539,-4.466946601867676,0.9260188341140748,5.788567543029785,0.0,178.27161462651048,-0.3195742240973881,72.8924358699373,5.248037608011487,190.63953684443047,0.8979613458516349,0.16684231,-1.6032262508847466,0.0844020798683655,2,0
2016-02-02,-3.15091323852539,-4.466946601867676,0.9260188341140748,5.788567543029785,0.025,178.27161462651048,-0.3195742240973881,72.89294252130323,5.247951725438143,148.35266718700714,1.6999582302967116,0.16684231,-1.4771459814507657,0.0991907583939908,2,0
2016-02-02,-3.15091323852539,-4.466946601867676,0.9260188341140748,5.788567543029785,0.025,178.27161462651048,-0.3195742240973881,72.89322674894906,5.247830811224286,135.91583641273152,2.0652134095157204,0.16684231,-1.3357496180670985,0.2048079544228807,2,0
2016-02-02,-3.15091323852539,-4.466946601867676,0.9260188341140748,5.788567543029785,0.025,178.27161462651048,-0.3195742240973881,72.893463344084,5.247821454046205,122.5700556150195,2.3260488386075937,0.16684231,-1.0036269819298562,0.2028080689534934,2,0
2016-02-02,-3.15091323852539,-4.466946601867676,0.9260188341140748,5.788567543029785,0.05,178.27161462651048,-0.3195742240973881,72.89368742831472,5.247804296866158,115.0152666928492,2.477360340802687,0.16684231,-0.929303507674566,0.2584092093130187,2,0
2016-02-02,-3.15091323852539,-4.466946601867676,0.9260188341140748,5.788567543029785,0.05,178.27161462651048,-0.3195742240973881,72.8939992366412,5.2477742237605325,113.80637439916104,2.5564349092308065,0.16684231,-1.4080129789304727,0.2395623559449274,2,0
2016-02-02,-3.15091323852539,-4.466946601867676,0.9260188341140748,5.788567543029785,0.025,178.27161462651048,-0.3195742240973881,72.89448829410638,5.24775382339567,129.1514739056279,2.188961439231165,0.16684231,-1.8410459440653673,0.0556451089359064,2,0
2016-02-02,-3.15091323852539,-4.466946601867676,0.9260188341140748,5.788567543029785,0.025,178.27161462651048,-0.3195742240973881,72.89499315114642,5.248001767800469,143.34837889081547,1.7319351749540632,0.16684231,-1.271931754193711,-0.0890193260400607,2,0
2016-02-02,-3.15091323852539,-4.466946601867676,0.9260188341140748,5.788567543029785,0.075,178.27161462651048,-0.3195742240973881,72.89521255821356,5.249140821763896,141.99711179083704,2.398848730285513,0.16684231,-3.3373819259227404,0.0068481596122549,2,0
2016-02-02,-3.15091323852539,-4.466946601867676,0.9260188341140748,5.788567543029785,0.025,178.27161462651048,-0.3195742240973881,72.89440427242756,5.249149933772792,60.96872530000869,4.93274112778838,0.16684231,-1.936616879024068,-0.0398502184155312,2,0
2016-02-02,-3.15091323852539,-4.466946601867676,0.9260188341140748,5.788567543029785,0.05,178.27161462651048,-0.3195742240973881,72.89396884215991,5.249228038429589,46.99712510481203,6.01623269399551,0.16684231,-2.542559364125306,-0.0566059221647858,2,0
2016-02-02,-3.15091323852539,-4.466946601867676,0.9260188341140748,5.788567543029785,0.025,178.27161462651048,-0.3195742240973881,72.89368411503062,5.249237754747699,57.98566330881998,5.07105787754612,0.16684231,-2.290266211218727,0.0107540290288052,2,0
2016-02-02,-3.15091323852539,-4.466946601867676,0.9260188341140748,5.788567543029785,0.025,178.27161462651048,-0.3195742240973881,72.8934507783983,5.249225250746584,74.68976560034903,3.488553283915224,0.16684231,-2.5799117492278367,0.0064916932752276,2,0
2016-02-02,-3.15091323852539,-4.466946601867676,0.9260188341140748,5.788567543029785,0.025,178.27161462651048,-0.3195742240973881,72.89321626153591,5.249184530906515,94.26496174588496,2.5516900057941,0.16684231,-2.5328621924163195,-0.0148963775080156,2,0
2016-02-02,-3.15091323852539,-4.466946601867676,0.9260188341140748,5.788567543029785,0.075,178.27161462651048,-0.3195742240973881,72.89289052731955,5.249169725931081,127.05354949730824,1.891675791423607,0.16684231,-2.693654034104779,-0.0291436686128726,2,0
2016-02-02,-3.15091323852539,-4.466946601867676,0.9260188341140748,5.788567543029785,0.05,178.27161462651048,-0.3195742240973881,72.89235539913936,5.249126999184224,183.2678933586761,1.3437773956773476,0.16684231,-2.786385079755271,-0.0484337999528931,2,0
2016-02-12,-2.8814783096313477,-1.485250473022461,0.6020116209983826,5.812045097351074,0.075,0.6510952375561772,-0.3195742240973881,72.89538156732478,5.248460987723199,160.2640727375967,1.7951474248252774,0.16684231,-1.594437245594419,-0.1032497470432441,2,0
2016-02-12,-2.8814783096313477,-1.485250473022461,0.6020116209983826,5.812045097351074,0.075,0.6510952375561772,-0.3195742240973881,72.89156156604363,5.248783762634802,267.74374880579165,0.7333522400757054,0.16684231,-2.027478633205974,-0.0451270503673144,2,0
2016-02-12,-2.8814783096313477,-1.485250473022461,0.6020116209983826,5.812045097351074,0.175,0.6510952375561772,-0.3195742240973881,72.89165888114829,5.248125252331769,267.65857615827747,1.0238473816138716,0.16684231,-2.1624447282466392,0.3182093695618088,2,0
2016-02-12,-2.8814783096313477,-1.485250473022461,0.6020116209983826,5.812045097351074,0.0,0.6510952375561772,-0.3195742240973881,72.89242947052398,5.247990687738727,193.62767987148663,0.9896390779151578,0.16684231,-1.6649503300037298,0.1506099651053096,2,0
2016-02-12,-2.8814783096313477,-1.485250473022461,0.6020116209983826,5.812045097351074,0.05,0.6510952375561772,-0.3195742240973881,72.89293793055448,5.247876550415361,154.14259420640974,1.6709902444752642,0.16684231,-1.6590386961877568,0.2044870466909169,2,0
2016-02-12,-2.8814783096313477,-1.485250473022461,0.6020116209983826,5.812045097351074,0.025,0.6510952375561772,-0.3195742240973881,72.89322523720737,5.247786738697899,139.90287887892697,1.854791884777359,0.16684231,-1.4101746889522144,0.2664605963175867,2,0
2016-02-12,-2.8814783096313477,-1.485250473022461,0.6020116209983826,5.812045097351074,0.025,0.6510952375561772,-0.3195742240973881,72.8934609333013,5.24777225036368,127.53371722942587,2.010277381776607,0.16684231,-1.1471176941368422,0.2716808966196011,2,0
2016-02-12,-2.8814783096313477,-1.485250473022461,0.6020116209983826,5.812045097351074,0.05,0.6510952375561772,-0.3195742240973881,72.8936828472199,5.247752854663783,120.62491024729198,2.371901469194362,0.16684231,-1.1254191483802731,0.3306147109299404,2,0
2016-02-12,-2.8814783096313477,-1.485250473022461,0.6020116209983826,5.812045097351074,0.05,0.6510952375561772,-0.3195742240973881,72.8939931290997,5.247740733102459,117.49660444506036,2.591482581005234,0.16684231,-1.5044867757865013,0.2871604219655145,2,0
2016-02-12,-2.8814783096313477,-1.485250473022461,0.6020116209983826,5.812045097351074,0.025,0.6510952375561772,-0.3195742240973881,72.8944962629983,5.247715884585374,133.31282045734298,2.1444202081364336,0.16684231,-1.949150993356747,0.1098490446088875,2,0
2016-02-12,-2.8814783096313477,-1.485250473022461,0.6020116209983826,5.812045097351074,0.0222222222222222,0.6510952375561772,-0.3195742240973881,72.8949982645834,5.247994701691756,144.27723505329976,1.7457458173475229,0.16684231,-1.2952656042743529,-0.0768147828288638,2,0
2016-02-12,-2.8814783096313477,-1.485250473022461,0.6020116209983826,5.812045097351074,0.075,0.6510952375561772,-0.3195742240973881,72.89523250642047,5.24918791075533,145.56791239633085,2.599558594843766,0.16684231,-3.502810760841332,0.0783719442429359,2,0
2016-02-12,-2.8814783096313477,-1.485250473022461,0.6020116209983826,5.812045097351074,0.025,0.6510952375561772,-0.3195742240973881,72.89441422333157,5.249222089950833,67.07218292665448,4.657877537358448,0.16684231,-2.335131203944945,0.0619881378332188,2,0
2016-02-12,-2.8814783096313477,-1.485250473022461,0.6020116209983826,5.812045097351074,0.05,0.6510952375561772,-0.3195742240973881,72.89396729821733,5.249274740071927,52.1639042172874,5.338598265849889,0.16684231,-2.753766467445482,0.0087217947449379,2,0
2016-02-12,-2.8814783096313477,-1.485250473022461,0.6020116209983826,5.812045097351074,0.025,0.6510952375561772,-0.3195742240973881,72.89368190769332,5.24928174061952,62.205336456107744,4.668148019017027,0.16684231,-2.5094706928895136,0.0723268554109303,2,0
2016-02-12,-2.8814783096313477,-1.485250473022461,0.6020116209983826,5.812045097351074,0.025,0.6510952375561772,-0.3195742240973881,72.89344944233224,5.249259990940988,77.26110752414104,3.212969278511645,0.16684231,-2.6373601729794767,0.0550967963179886,2,0
2016-02-12,-2.8814783096313477,-1.485250473022461,0.6020116209983826,5.812045097351074,0.025,0.6510952375561772,-0.3195742240973881,72.89321534164115,5.24921326631051,95.81877562389488,2.4095530046765288,0.16684231,-2.646523543008298,0.0252982483068246,2,0
2016-02-12,-2.8814783096313477,-1.485250473022461,0.6020116209983826,5.812045097351074,0.075,0.6510952375561772,-0.3195742240973881,72.89288938702501,5.249195424045981,128.1075849713773,1.8203070395768457,0.16684231,-2.7027530390115673,0.0068194840009395,2,0
2016-02-12,-2.8814783096313477,-1.485250473022461,0.6020116209983826,5.812045097351074,0.05,0.6510952375561772,-0.3195742240973881,72.89235246561945,5.249142529911884,183.92959636638568,1.3153186094968423,0.16684231,-2.8063680462362,-0.0263350174087204,2,0
2016-03-18,-3.6369781494140625,-1.217607498168945,0.61457359790802,5.907286643981934,0.075,177.474951657541,-0.3101728558540344,72.89522564902855,5.248595739506641,140.33619834460308,1.7236069564920082,0.16684231,-1.3355348747318092,-0.3917673948681131,3,0
2016-03-18,-3.6369781494140625,-1.217607498168945,0.61457359790802,5.907286643981934,0.05,177.474951657541,-0.3101728558540344,72.89167649831688,5.248711092256119,255.1972906911572,0.8540999806559797,0.16684231,-1.6940837963664868,-0.235569756010551,3,0
2016-03-18,-3.6369781494140625,-1.217607498168945,0.61457359790802,5.907286643981934,0.175,177.474951657541,-0.3101728558540344,72.8915995206976,5.248084103993752,275.2616608510589,0.8955865120684691,0.16684231,-2.217295482838975,0.4193565818333889,3,0
2016-03-18,-3.6369781494140625,-1.217607498168945,0.61457359790802,5.907286643981934,0.0,177.474951657541,-0.3101728558540344,72.89240048304876,5.2477781526350205,208.27826019022484,1.1777446710488304,0.16684231,-2.0402320766305193,0.4505123130353352,3,0
2016-03-18,-3.6369781494140625,-1.217607498168945,0.61457359790802,5.907286643981934,0.025,177.474951657541,-0.3101728558540344,72.89292759606703,5.247707319929731,167.95937817659842,1.2041388274398586,0.16684231,-1.8591361919980416,0.4415251138141012,3,0
2016-03-18,-3.6369781494140625,-1.217607498168945,0.61457359790802,5.907286643981934,0.025,177.474951657541,-0.3101728558540344,72.8932211945074,5.247668880086006,150.82205844635365,1.5504915973533728,0.16684231,-1.5475936137875912,0.4313318981397949,3,0
2016-03-18,-3.6369781494140625,-1.217607498168945,0.61457359790802,5.907286643981934,0.025,177.474951657541,-0.3101728558540344,72.89345476017571,5.24764625798312,140.40752292402615,1.7310724248768914,0.16684231,-1.4158787810168585,0.448038662751813,3,0
2016-03-18,-3.6369781494140625,-1.217607498168945,0.61457359790802,5.907286643981934,0.05,177.474951657541,-0.3101728558540344,72.89367241053641,5.247635658703517,133.43704230873485,1.6395971642877438,0.16684231,-1.4463769002686948,0.4951137556651851,3,0
2016-03-18,-3.6369781494140625,-1.217607498168945,0.61457359790802,5.907286643981934,0.05,177.474951657541,-0.3101728558540344,72.89396833036795,5.247604749446376,132.5233734297374,1.5551540520419525,0.16684231,-1.746465075055266,0.4804250364893112,3,0
2016-03-18,-3.6369781494140625,-1.217607498168945,0.61457359790802,5.907286643981934,0.2,177.474951657541,-0.3101728558540344,72.89452185506157,5.247594044190888,146.7260702740262,1.9799867632211767,0.16684231,-2.262955214380648,0.2839248434801858,3,0
2016-03-18,-3.6369781494140625,-1.217607498168945,0.61457359790802,5.907286643981934,0.2,177.474951657541,-0.3101728558540344,72.89506785183427,5.247898541082235,156.96155179758713,1.8124745848903288,0.16684231,-1.6052646455988684,0.0892732654401931,3,0
2016-03-18,-3.6369781494140625,-1.217607498168945,0.61457359790802,5.907286643981934,0.0,177.474951657541,-0.3101728558540344,72.89512058605287,5.248923715670134,127.50220690475336,2.2021455921780113,0.16684231,-2.6679795006898,-0.3229157508220422,3,0
2016-03-18,-3.6369781494140625,-1.217607498168945,0.61457359790802,5.907286643981934,0.025,177.474951657541,-0.3101728558540344,72.8944032027388,5.249142177226429,60.339891287541725,4.926982752334949,0.16684231,-1.8938271296135656,-0.050797499117386,3,0
2016-03-18,-3.6369781494140625,-1.217607498168945,0.61457359790802,5.907286643981934,0.05,177.474951657541,-0.3101728558540344,72.89396798561492,5.249253947467812,49.86352731995327,5.623098707930186,0.16684231,-2.6661007858385286,-0.0203635497676703,3,0
2016-03-18,-3.6369781494140625,-1.217607498168945,0.61457359790802,5.907286643981934,0.025,177.474951657541,-0.3101728558540344,72.89368328746099,5.249254245829275,59.55605899698568,4.914792297878665,0.16684231,-2.3769970713625863,0.0338387709992785,3,0
2016-03-18,-3.6369781494140625,-1.217607498168945,0.61457359790802,5.907286643981934,0.025,177.474951657541,-0.3101728558540344,72.89345001619365,5.249245069483483,76.14353338881236,3.3293151602945157,0.16684231,-2.6158199033712712,0.0342201434219856,3,0
2016-03-18,-3.6369781494140625,-1.217607498168945,0.61457359790802,5.907286643981934,0.025,177.474951657541,-0.3101728558540344,72.89321505499954,5.249222220333577,96.31927189458828,2.3646896649190534,0.16684231,-2.6787688104935974,0.0378229932958631,3,0
2016-03-18,-3.6369781494140625,-1.217607498168945,0.61457359790802,5.907286643981934,0.1,177.474951657541,-0.3101728558540344,72.89289451413194,5.249079877508526,123.81229057007693,2.099165020943177,0.16684231,-2.3472840852980292,-0.1548817831891055,3,0
2016-03-18,-3.6369781494140625,-1.217607498168945,0.61457359790802,5.907286643981934,0.1,177.474951657541,-0.3101728558540344,72.892373140977,5.249033069789147,179.57686010119014,1.465158173948117,0.16684231,-2.532391683172029,-0.1820866000214854,3,0
2016-03-23,1.3494644165039062,1.2168684005737305,0.6706939935684204,7.72627067565918,0.075,178.37297790490106,-0.3195742240973881,72.89521682713908,5.248603363786831,139.23522970924515,1.6272838402168948,0.16684231,-1.334218818206672,-0.4080917796275632,3,0
2016-03-23,1.3494644165039062,1.2168684005737305,0.6706939935684204,7.72627067565918,0.175,178.37297790490106,-0.3195742240973881,72.89152096794493,5.248809432343308,272.2366162699601,0.7278634476108219,0.16684231,-2.1263105072883945,0.0221439655275291,3,0
2016-03-23,1.3494644165039062,1.2168684005737305,0.6706939935684204,7.72627067565918,0.075,178.37297790490106,-0.3195742240973881,72.89177466920052,5.2482055159476335,252.8986292394408,1.2144524535004655,0.16684231,-1.957129122578805,0.1209124159328567,3,0
2016-03-23,1.3494644165039062,1.2168684005737305,0.6706939935684204,7.72627067565918,0.05199243746364166,178.37297790490106,-0.3195742240973881,72.89245063439002,5.248145860470552,184.1290478002751,0.8840724737386937,0.16684231,-1.5053982123615048,-0.0683499375633908,3,0
2016-03-23,1.3494644165039062,1.2168684005737305,0.6706939935684204,7.72627067565918,0.025,178.37297790490106,-0.3195742240973881,72.89294446808249,5.2479836046022195,145.9715199123648,1.5314142400872834,0.16684231,-1.39712305329856,0.054538192696116,3,0
2016-03-23,1.3494644165039062,1.2168684005737305,0.6706939935684204,7.72627067565918,0.025,178.37297790490106,-0.3195742240973881,72.89323058774941,5.24794272573455,126.07278623656322,2.1262800652628924,0.16684231,-1.1166246479658133,0.0482518006768752,3,0
2016-03-23,1.3494644165039062,1.2168684005737305,0.6706939935684204,7.72627067565918,0.025,178.37297790490106,-0.3195742240973881,72.89346908356681,5.247938596052412,110.93574273682762,2.1970903658969845,0.16684231,-0.5681068097404715,0.0388386103203451,3,0
2016-03-23,1.3494644165039062,1.2168684005737305,0.6706939935684204,7.72627067565918,0.025,178.37297790490106,-0.3195742240973881,72.89369891448963,5.247933277900511,101.00031343320968,1.8141186979207204,0.16684231,-0.4177990350026598,0.077368355800186,3,0
2016-03-23,1.3494644165039062,1.2168684005737305,0.6706939935684204,7.72627067565918,0.05,178.37297790490106,-0.3195742240973881,72.89402582773359,5.247920035821137,97.80615589169147,2.196865138215971,0.16684231,-1.0378435015443734,0.0323292828188861,3,0
2016-03-23,1.3494644165039062,1.2168684005737305,0.6706939935684204,7.72627067565918,0.05,178.37297790490106,-0.3195742240973881,72.89445468329339,5.247913839801509,111.70491743961436,1.997051563115177,0.16684231,-1.3056398816925086,-0.1729735329963909,3,0
2016-03-23,1.3494644165039062,1.2168684005737305,0.6706939935684204,7.72627067565918,0.025,178.37297790490106,-0.3195742240973881,72.89488219428479,5.248155095769534,123.3311831771649,1.0331562151856872,0.16684231,-0.8791719197777649,-0.3538465695626244,3,0
2016-03-23,1.3494644165039062,1.2168684005737305,0.6706939935684204,7.72627067565918,0.075,178.37297790490106,-0.3195742240973881,72.89519028229914,5.249088238068565,138.1744353931173,2.2071169321127093,0.16684231,-3.2156477366589873,-0.0730215684825813,3,0
2016-03-23,1.3494644165039062,1.2168684005737305,0.6706939935684204,7.72627067565918,0.075,178.37297790490106,-0.3195742240973881,72.89443049643106,5.249340089765211,77.82235811963322,3.4933625466032785,0.16684231,-2.8088170278686357,0.2285283749566108,3,0
2016-03-23,1.3494644165039062,1.2168684005737305,0.6706939935684204,7.72627067565918,0.1,178.37297790490106,-0.3195742240973881,72.89396266474057,5.249414894584159,67.67017721082232,3.717702574015461,0.16684231,-3.151854274920157,0.2047743081743014,3,0
